Model,Seed,Test_ROC_AUC,Test_PR_AUC,Test_Macro_F1,Val_ROC_AUC,Gate_Graph,Gate_Text,Gate_Desc,Gate_SEG,Gate_Entropy_Mean,Gate_Min_Mean,Stop_Epoch
ChebNet (Fusion),759,0.8396739130434783,0.8947336002318502,0.7250143405550897,0.7176616915422886,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),932,0.885144927536232,0.9177903695080702,0.7420702258190837,0.7356076759061834,nan,nan,nan,nan,nan,nan,10
ChebNet (Fusion),835,0.775,0.7947696493420744,0.6776176254166126,0.7194385216773277,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),523,0.8342391304347826,0.884911232078583,0.6904545257593483,0.7174840085287847,nan,nan,nan,nan,nan,nan,24
ChebNet (Fusion),385,0.8518115942028985,0.8910026279031464,0.7560192616372392,0.7295664534470504,nan,nan,nan,nan,nan,nan,30
ChebNet (Fusion),412,0.8539855072463769,0.8948281609703772,0.6564075812902104,0.7388059701492538,nan,nan,nan,nan,nan,nan,13
ChebNet (Fusion),464,0.8382246376811594,0.8892733129006711,0.755722538331234,0.7146410803127221,nan,nan,nan,nan,nan,nan,10
ChebNet (Fusion),620,0.8159420289855073,0.871739042454392,0.7165040121448709,0.7279673063255153,nan,nan,nan,nan,nan,nan,54
ChebNet (Fusion),65,0.7967391304347825,0.8688397424484757,0.6564075812902104,0.7061122956645345,nan,nan,nan,nan,nan,nan,54
ChebNet (Fusion),695,0.8539855072463768,0.9030281926983488,0.7165040121448709,0.7073560767590619,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),222,0.8347826086956524,0.8873454742935536,0.7322057787174067,0.7229921819474058,nan,nan,nan,nan,nan,nan,8
ChebNet (Fusion),591,0.8125,0.861985790947298,0.7484320557491289,0.7125088841506751,nan,nan,nan,nan,nan,nan,9
ChebNet (Fusion),893,0.7820652173913043,0.8475721703116312,0.620249835634451,0.6997157071783936,nan,nan,nan,nan,nan,nan,7
ChebNet (Fusion),959,0.8077898550724637,0.8545226058847438,0.7033181522446323,0.728500355366027,nan,nan,nan,nan,nan,nan,7
ChebNet (Fusion),353,0.8494565217391304,0.8980512512437576,0.7401709401709402,0.7197938877043355,nan,nan,nan,nan,nan,nan,9
